    0.866379082202911377E+02    0.503453525900840693E+00   -0.198473274707794189E+00   -0.157327759265899658E+01    0.695931553840637207E+00    0.347284007072448730E+01   -0.250054263742082803E+05   -0.627396350544151282E+01    1
    0.502930253744125366E+02    0.584129083156585627E+00   -0.265516269207000732E+01    0.128522229194641113E+01    0.157815456390380859E+00    0.289949154853820801E+01   -0.250052059363894004E+05   -0.627646350544151144E+01    1
    0.960752815008163452E+02    0.337803098559379511E+00   -0.163199061155319214E+01    0.506637096405029297E+00    0.822588860988616943E+00    0.136715555191040039E+01   -0.250002394151425251E+05   -0.627896350544152870E+01    1
    0.853534191846847534E+02    0.131648704409599304E+00   -0.167360222339630127E+01   -0.204713988304138184E+01    0.929655849933624268E+00    0.457152199745178223E+01   -0.246799239997815639E+05   -0.628146350544151133E+01    1
    0.579275876283645630E+02    0.636265912652015597E+00   -0.283190345764160156E+01    0.714846968650817871E+00    0.806749045848846436E+00    0.366272687911987305E+01   -0.246296042692174124E+05   -0.628396350544151616E+01    1
    0.945087224245071411E+02    0.503784313797950745E+00   -0.717044591903686523E+00    0.129513609409332275E+01    0.216004788875579834E+00    0.467613792419433594E+01   -0.246117098522605556E+05   -0.628646350544150945E+01    1
    0.662153333425521851E+02    0.521807372570037842E+00   -0.787113904953002930E-01    0.124700009822845459E+01    0.884950876235961914E+00    0.455806517601013184E+01   -0.245814581024217841E+05   -0.628896350544152849E+01    1
    0.592648684978485107E+02    0.154163512587547291E+00   -0.410468280315399170E+00    0.203505384922027588E+01    0.871342599391937256E+00    0.415546154975891113E+01   -0.244945305845744660E+05   -0.629146350544151201E+01    1
    0.606949269771575928E+02    0.458854344487190202E+00   -0.133839172124862671E+01    0.118946027755737305E+01    0.856578350067138672E+00    0.206859421730041504E+01   -0.244725608958238154E+05   -0.629396350544152217E+01    1
    0.638524800539016724E+02    0.410638502240180892E+00   -0.129817736148834229E+01    0.782546281814575195E+00    0.888041973114013672E+00    0.108222675323486328E+01   -0.244669111170956130E+05   -0.629646350544151279E+01    1
    0.875004172325134277E+02    0.277508151531219438E+00   -0.153886181116104126E+01   -0.168755149841308594E+01    0.864570677280426025E+00    0.431246018409729004E+01   -0.244632650022620146E+05   -0.629896350544152384E+01    1
    0.754595071077346802E+02    0.251514104008674577E+00   -0.231640988588333130E+01    0.706003904342651367E-01    0.947728514671325684E+00    0.437525486946105957E+01   -0.243363500016829057E+05   -0.630146350544150913E+01    1
    0.521473467350006104E+02    0.534976628422737077E+00   -0.281813496351242065E+01    0.714808344841003418E+00    0.195209026336669922E+00    0.233109045028686523E+01   -0.243096007951078172E+05   -0.630396350544153172E+01    1
    0.967666506767272949E+02    0.417316326498985202E+00   -0.200429892539978027E+01    0.164936220645904541E+01    0.674118816852569580E+00    0.354618358612060547E+01   -0.242374464683476945E+05   -0.630646350544153300E+01    1
    0.917017996311187744E+02    0.481226617097854525E+00   -0.111122846603393555E+01   -0.157346177101135254E+01    0.793078482151031494E+00    0.125091791152954102E+01   -0.241472277356877712E+05   -0.630896350544152185E+01    1
    0.904275357723236084E+02    0.611017784476280190E+00   -0.231598734855651855E+01   -0.232315385341644287E+01    0.834046721458435059E+00    0.128800964355468750E+01   -0.241123349561141295E+05   -0.631146350544153290E+01    1
    0.775815397500991821E+02    0.536719638109207087E+00   -0.220550358295440674E+00   -0.105100393295288086E+00    0.838125526905059814E+00    0.341422915458679199E+01   -0.241098063762845086E+05   -0.631396350544151286E+01    1
    0.961435645818710327E+02    0.214845502376556363E+00   -0.560105323791503906E+00   -0.146230995655059814E+01    0.678416490554809570E+00    0.151203536987304688E+01   -0.240623828345028378E+05   -0.631646350544151325E+01    1
    0.697593241930007935E+02    0.288967368006706193E+00   -0.927654683589935303E+00   -0.122324287891387939E+01    0.950429677963256836E+00    0.154483866691589355E+01   -0.240060221609243126E+05   -0.631896350544152696E+01    1
    0.974189341068267822E+02    0.214502394199371338E+00   -0.612559676170349121E+00    0.121565222740173340E+00    0.222938716411590576E+00    0.441318297386169434E+01   -0.239829546194451505E+05   -0.632146350544152202E+01    1
    0.768395096063613892E+02    0.295685872435569708E+00   -0.542743027210235596E+00   -0.101643526554107666E+01    0.942743837833404541E+00    0.129047751426696777E+01   -0.239243341478674083E+05   -0.632396350544152241E+01    1
    0.712796658277511597E+02    0.493824994564056319E+00   -0.616229832172393799E+00   -0.113149487972259521E+01    0.900223076343536377E+00    0.422674250602722168E+01   -0.236021106552845522E+05   -0.632646350544152725E+01    1
    0.583577573299407959E+02    0.356041762232780390E+00   -0.536485433578491211E+00   -0.406111478805541992E+00    0.835107922554016113E+00    0.468995451927185059E+01   -0.235309116405723107E+05   -0.632896350544152142E+01    1
