    0.700373470783233643E+02    0.234364002943038940E+00   -0.572309017181396484E+00    0.902849078178405762E+00    0.156127619743347168E+01   -0.211672407658795310E+05   -0.633146350544152003E+01    1
    0.525184363126754761E+02    0.488631027936935358E+00   -0.147078520059585571E+01    0.451403439044952393E+00    0.311389279365539551E+01   -0.211438258333058729E+05   -0.633396350544152220E+01    1
    0.582812219858169556E+02    0.514118704199790888E+00   -0.812587380409240723E+00    0.777509272098541260E+00    0.262267374992370605E+01   -0.211408623716679249E+05   -0.633646350544152348E+01    1
    0.965582817792892456E+02    0.193573570251464822E+00   -0.296044152975082397E+01    0.808774948120117188E+00    0.455653786659240723E+01   -0.211059213193935284E+05   -0.633896350544152565E+01    1
    0.582121491432189941E+02    0.584614068269729614E+00   -0.189135181903839111E+01    0.744658887386322021E+00    0.320360732078552246E+01   -0.209901967129809418E+05   -0.634146350544152604E+01    1
    0.778641849756240845E+02    0.345668900012969904E+00   -0.295885384082794189E+00    0.756304919719696045E+00    0.426017522811889648E+01   -0.209900592990576515E+05   -0.634396350544152465E+01    1
    0.830132126808166504E+02    0.396702367067336970E+00   -0.463752329349517822E+00    0.731299340724945068E+00    0.327383255958557129E+01   -0.208709341741930511E+05   -0.634646350544151083E+01    1
    0.659611016511917114E+02    0.624895495176315263E+00   -0.236142843961715698E+01    0.856432616710662842E+00    0.431407332420349121E+01   -0.207371071436863349E+05   -0.634896350544150767E+01    1
    0.836073189973831177E+02    0.662231755256652788E+00   -0.218191033601760864E+01    0.827907204627990723E+00    0.161097168922424316E+01   -0.207305804440411885E+05   -0.635146350544152494E+01    1
    0.840605527162551880E+02    0.395639762282371465E+00   -0.245875579118728638E+01    0.904133319854736328E+00    0.119590926170349121E+01   -0.206569112253884123E+05   -0.635396350544150668E+01    1
    0.959140509366989136E+02    0.245232078433036793E+00   -0.250519609451293945E+01    0.725320577621459961E+00    0.475919318199157715E+01   -0.205184727590064613E+05   -0.635646350544150796E+01    1
    0.953130066394805908E+02    0.622268319129943848E-01   -0.104786485433578491E+01    0.727554202079772949E+00    0.230600953102111816E+01   -0.204416370901706359E+05   -0.635896350544151545E+01    1
    0.620836108922958374E+02    0.341845738887786799E+00   -0.177229052782058716E+01    0.767050802707672119E+00    0.400249886512756348E+01   -0.202478854912332208E+05   -0.636146350544153005E+01    1
    0.931586235761642456E+02    0.325683584809303261E+00   -0.100752425193786621E+01    0.634915053844451904E+00    0.261979246139526367E+01   -0.202372107844102029E+05   -0.636396350544151623E+01    1
    0.812321960926055908E+02    0.197363063693046570E+00   -0.832388520240783691E+00    0.866981208324432373E+00    0.177348804473876953E+01   -0.202175476118188744E+05   -0.636646350544151307E+01    1
    0.567682862281799316E+02    0.691332489252090454E+00   -0.292472523450851440E+01    0.655661880970001221E+00    0.220240855216979980E+01   -0.201986478923415452E+05   -0.636896350544151968E+01    1
    0.985589414834976196E+02    0.474480295181274325E+00   -0.155738604068756104E+01    0.459325730800628662E+00    0.255454254150390625E+01   -0.201281806348226564E+05   -0.637146350544151652E+01    1
    0.563376486301422119E+02    0.257660141587257363E+00   -0.189198625087738037E+01    0.279743254184722900E+00    0.314628744125366211E+01   -0.198826552945342737E+05   -0.637396350544153911E+01    1
    0.511228233575820923E+02    0.625923889875411921E+00   -0.215314954519271851E+01    0.314871788024902344E+00    0.377667737007141113E+01   -0.197740425303841621E+05   -0.637646350544153595E+01    1
