    0.713663330351319019E+02    0.411963022687330371E+00   -0.749199166570217123E+00   -0.197157069964727816E+01    0.138930827480771818E+00    0.240155660115782066E+01    0.757878197477809522E+03
    0.710846723641581946E+02    0.354484891425236759E+00   -0.704890552870507392E+00   -0.131271072022827351E+01    0.126452108670743912E+00    0.254302996718820129E+01    0.757887343195524409E+03
    0.719604401452731679E+02    0.318616762417806065E+00   -0.836567154550378334E+00   -0.686203039107532220E+00    0.128584669779314043E+00    0.243974672675654958E+01    0.757888848991600526E+03
    0.714600787160405275E+02    0.406651875335008628E+00   -0.821693328417798075E+00   -0.261307251415922526E+01    0.134197297867363230E+00    0.251187455943628724E+01    0.757914346072118406E+03
    0.712646937525253605E+02    0.280791957685414373E+00   -0.524509160257091711E+00   -0.161628508828549156E+01    0.133656562085609582E+00    0.245709931370049794E+01    0.757932133432784553E+03
    0.717752689116052949E+02    0.390987664646406385E+00   -0.757028522449210151E+00   -0.253955350085952469E+01    0.138065628295646226E+00    0.233241750978490092E+01    0.757936746376162546E+03
    0.719180152482962569E+02    0.410030401525184274E+00   -0.813011241668725404E+00   -0.264848497836061192E+01    0.144375797061820160E+00    0.249916824182438946E+01    0.757937533711980109E+03
    0.713766575316191734E+02    0.305795144104766825E+00   -0.672234404608634595E+00   -0.115853477527295157E+01    0.142343752809088619E+00    0.237283077370841156E+01    0.757943252873860160E+03
    0.720297975986259473E+02    0.427881562154165895E+00   -0.812872394342444959E+00   -0.294564926710673713E+01    0.134193999568679612E+00    0.237156785391217539E+01    0.757984722364034837E+03
    0.716478072521895086E+02    0.450588727262410671E+00   -0.884973351385281326E+00   -0.245151462873074610E+01    0.140399592418137015E+00    0.248627690898546572E+01    0.758000211296730072E+03
    0.716109226655622706E+02    0.413166065858163956E+00   -0.807983088605841004E+00   -0.251756315076018700E+01    0.138180351075300523E+00    0.260148977225050348E+01    0.758041235295052502E+03
    0.709317993546418251E+02    0.229117325667558824E+00   -0.551842551971468698E+00   -0.112242671816383455E+01    0.133021761489066664E+00    0.250728828597223918E+01    0.758041534935375125E+03
    0.719681568557797249E+02    0.398394892473596718E+00   -0.770075429509605058E+00   -0.299199185787922994E+01    0.137060475576568475E+00    0.236366487433720618E+01    0.758042426529001432E+03
    0.714432133446422029E+02    0.451909368433995429E+00   -0.798043463467366987E+00   -0.291871065517152406E+01    0.137900369858745209E+00    0.250637429100566234E+01    0.758065665933824334E+03
    0.710695419473123025E+02    0.209544713938597471E+00   -0.543583343441823352E+00   -0.979629222510693509E+00    0.130638972377243257E+00    0.258112118174192151E+01    0.758104005561358122E+03
    0.720005939825083487E+02    0.222063909744792010E+00   -0.779708287980148462E+00    0.229365575229954821E+00    0.127888762791425470E+00    0.247648887416646835E+01    0.758104248195501896E+03
    0.722482695295127542E+02    0.203615275763022019E+00   -0.801068009336008302E+00    0.585036833593231442E+00    0.142395085372026997E+00    0.245648242300447706E+01    0.758109836500351321E+03
    0.717039301691108477E+02    0.304149714325599396E+00   -0.703263784034312778E+00   -0.110142531406790778E+01    0.131499623074239957E+00    0.258932261630598592E+01    0.758147626175434652E+03
