    0.722458535567562592E+02    0.384947015947172344E+00    0.137477595225401594E+00    0.238220333094244019E+01    0.754080836948221190E+03
    0.723850621168888040E+02    0.344749595822651689E+00    0.128415225663463084E+00    0.252400287775023191E+01    0.754089133604109520E+03
    0.718730690315086918E+02    0.394336076452493633E+00    0.142120238545464711E+00    0.243654873244483205E+01    0.754095648819183793E+03
    0.722221821264745500E+02    0.384653228050540030E+00    0.138129873422912774E+00    0.245180056163876037E+01    0.754096564256664919E+03
    0.719416777076952059E+02    0.363645278486325496E+00    0.145360662673639118E+00    0.249248184675231110E+01    0.754102066219404378E+03
    0.718733445422376462E+02    0.393093397688427049E+00    0.136644611717492870E+00    0.236829216222441552E+01    0.754102544776341915E+03
    0.726822342713143428E+02    0.333502740286666821E+00    0.140503807184412993E+00    0.245184962614515900E+01    0.754105380526886961E+03
    0.720957254653274617E+02    0.347335715812554346E+00    0.128959002525979000E+00    0.256022484657868965E+01    0.754108631538517784E+03
    0.720958037988331881E+02    0.372668032026659934E+00    0.145304895597027445E+00    0.240086772947139337E+01    0.754114822828714864E+03
    0.719788472867799101E+02    0.378744178677461574E+00    0.136507753984979802E+00    0.258130931186548107E+01    0.754124436391088807E+03
    0.723667464478984783E+02    0.347893224465117779E+00    0.129440895116996024E+00    0.254696753654431651E+01    0.754126131332494651E+03
    0.721248668869856431E+02    0.341620140719999188E+00    0.142199006776129760E+00    0.248751980754967228E+01    0.754129947409565375E+03
    0.716403044682442101E+02    0.376784407432732615E+00    0.134738484203661579E+00    0.249371345886198803E+01    0.754150759334868326E+03
    0.715981211261536856E+02    0.400934719261178463E+00    0.134658861731847518E+00    0.251729771143231318E+01    0.754180137118138191E+03
    0.722640160454895124E+02    0.369385320221757629E+00    0.142510277167242405E+00    0.235495956486021640E+01    0.754181507139110522E+03
    0.718264056811843119E+02    0.399144642717925546E+00    0.135828457602090918E+00    0.250967580487160147E+01    0.754202959012544625E+03
    0.718339923081382352E+02    0.371797114612116564E+00    0.143889813290425717E+00    0.247417379274576898E+01    0.754208228956794528E+03
    0.721602653007266923E+02    0.339205865308761456E+00    0.135069382713001451E+00    0.258646467399226054E+01    0.754236585093302097E+03
    0.723730261764157206E+02    0.364960161519583548E+00    0.131985365669725269E+00    0.251122917830232151E+01    0.754251823571262662E+03
    0.722185126321652291E+02    0.346495389457267489E+00    0.141741874066797974E+00    0.258081166097680992E+01    0.754253805074948559E+03
    0.721163452621445060E+02    0.355711260165688825E+00    0.128861664187303493E+00    0.242694024320060198E+01    0.754261840546820395E+03
    0.718141477319288839E+02    0.366310507181294376E+00    0.139652130042599881E+00    0.245565184724287056E+01    0.754289569724154262E+03
