    0.716852598365019844E+02    0.155901347184900479E+00   -0.672284534164232284E+00    0.142020692031845336E+00    0.248505220961747320E+01    0.756611805814176478E+03
    0.722754839231290021E+02    0.278721210425731392E+00   -0.881104159163357270E+00    0.141617957242296977E+00    0.247112574498090432E+01    0.756645667021626991E+03
    0.712068257609550130E+02    0.192250390833584694E+00   -0.620741096152602090E+00    0.138788940540502503E+00    0.249786935178239844E+01    0.756655191716573995E+03
    0.721136165960556639E+02    0.222800477358359006E+00   -0.720860038703035499E+00    0.143313594063242067E+00    0.247117746104612213E+01    0.756662762837950936E+03
    0.722543973059882774E+02    0.331417719226880070E+00   -0.894177599557664404E+00    0.135696545219199716E+00    0.237566413606389215E+01    0.756662825705216733E+03
    0.721819295171970481E+02    0.306845274953220448E+00   -0.862733401958036605E+00    0.135954173089081226E+00    0.253774266570764473E+01    0.756664757567355991E+03
    0.717341169382123951E+02    0.108160544937803915E+00   -0.622406585826096759E+00    0.127634946271674710E+00    0.250082035136120595E+01    0.756702623131955988E+03
    0.718013483169034856E+02    0.167260925775046199E+00   -0.691656050586714866E+00    0.140486728649844739E+00    0.258985078124357315E+01    0.756710699686366297E+03
    0.718870884151395160E+02    0.348368839520248108E+00   -0.960009674705926130E+00    0.135396764267309316E+00    0.258164587593588291E+01    0.756713274919797868E+03
    0.719169228124072220E+02    0.900188424842348900E-01   -0.568292189783198509E+00    0.127158660349797004E+00    0.240074119677159459E+01    0.756718840082147949E+03
    0.715765210263403446E+02    0.159431122313610479E+00   -0.651249314239490396E+00    0.145612023298563459E+00    0.247355616964294489E+01    0.756768165161281559E+03
    0.717361689230987736E+02    0.104031842458988610E+00   -0.583250364899853491E+00    0.146255631875974318E+00    0.240343260091055200E+01    0.756770589169564232E+03
    0.715003495427896922E+02    0.231952126152358939E+00   -0.666127223606335583E+00    0.131701803678395457E+00    0.237688638384344264E+01    0.756787033863896113E+03
    0.717891326212435388E+02    0.254054267762874653E+00   -0.810726787712947150E+00    0.134375521053435254E+00    0.257268703693630396E+01    0.756804226981052921E+03
    0.714513848969281042E+02    0.321859929478882756E+00   -0.828559564053486852E+00    0.139477460856480107E+00    0.249711689383827906E+01    0.756815623635781208E+03
    0.718757853195535148E+02    0.363581225594950375E+00   -0.958475626457037766E+00    0.132885422024309863E+00    0.240556194629858933E+01    0.756816416864949019E+03
    0.716022394401804831E+02    0.343950536879949975E+00   -0.874120558679067017E+00    0.131022047824947502E+00    0.242486057680886002E+01    0.756870221193860971E+03
    0.721218584368199629E+02    0.275431078598963097E+00   -0.830895784358008704E+00    0.141627972897560406E+00    0.256491393023609238E+01    0.756881982372210700E+03
    0.720129107175813488E+02    0.130430996190175286E+00   -0.643092944568059099E+00    0.142763142091493406E+00    0.254706440957983649E+01    0.756899151907953865E+03
    0.720624480687914115E+02    0.214657912668852202E+00   -0.762580855623631759E+00    0.133771217332507436E+00    0.241898221717391149E+01    0.756901857198201355E+03
    0.722798104690119914E+02    0.345043514172581445E+00   -0.977762887113111656E+00    0.142756107220594203E+00    0.243775392173778105E+01    0.756938135998768985E+03
    0.721958183934525266E+02    0.839369381151138794E-01   -0.605496084440719784E+00    0.135869931277220246E+00    0.249347326342439946E+01    0.756956818348371144E+03
    0.720923233866005972E+02    0.877612576247303600E-01   -0.613615471219567166E+00    0.134970307377819454E+00    0.253835710430699191E+01    0.756979864637744299E+03
    0.724492169196489186E+02    0.238086705879387739E+00   -0.812003148335107561E+00    0.138460931741149262E+00    0.248884643230920544E+01    0.756982542083223848E+03
    0.718878868390859793E+02    0.194608379006962984E+00   -0.735366502679563272E+00    0.132444535859797208E+00    0.250440741525584709E+01    0.757018167943516573E+03
    0.715065689264992699E+02    0.233725077723478003E+00   -0.715069255231559175E+00    0.138173239555390931E+00    0.260410824895358584E+01    0.757036180876496815E+03
    0.715854362070496393E+02    0.312181551405832591E+00   -0.810370474293424348E+00    0.133341686630751632E+00    0.255406533855039797E+01    0.757037698237037489E+03
    0.724222432068010988E+02    0.269771871201667623E+00   -0.856827505421065894E+00    0.134147643749851220E+00    0.250930688603082785E+01    0.757055094315777069E+03
    0.720614535468005073E+02    0.309270242049175803E+00   -0.850433375504004552E+00    0.133894052802009389E+00    0.233993915532217489E+01    0.757056375422783276E+03
    0.715279601987195974E+02    0.257585460536751187E+00   -0.783975480019014626E+00    0.132423665083790887E+00    0.255148519526034789E+01    0.757058185274201151E+03
    0.713608445024628111E+02    0.217207129707090052E+00   -0.663398837881942871E+00    0.141641200569512266E+00    0.250207568393012636E+01    0.757069834533562130E+03
    0.714328881166732259E+02    0.203942654233285392E+00   -0.700093932057912482E+00    0.140839335674583926E+00    0.253386184468836362E+01    0.757083565100664032E+03
    0.720677204255302968E+02    0.128291627170119660E+00   -0.611578337927752624E+00    0.141362491165480886E+00    0.236258185002850318E+01    0.757091865015229473E+03
    0.720740626920868408E+02    0.262903908557530319E+00   -0.818505867206714477E+00    0.131230688924511452E+00    0.258678084694984900E+01    0.757113624581217891E+03
    0.724231466805051127E+02    0.191327065317887512E+00   -0.730070032776032996E+00    0.137633245304728841E+00    0.246043390216663571E+01    0.757117785057173592E+03
    0.717760802619791036E+02    0.301682118030115465E+00   -0.824938274219424450E+00    0.125685050544310256E+00    0.243411301580464912E+01    0.757120804803730380E+03
    0.714044889770940756E+02    0.763886113996906924E-01   -0.574095740262889453E+00    0.138589654657668426E+00    0.257689690980503361E+01    0.757122311724701376E+03
    0.719500162223926338E+02    0.329139273296881807E+00   -0.852735081136947404E+00    0.133840586088555841E+00    0.237794561286002271E+01    0.757144411295002215E+03
